1.438170980284403377e+01,1.536971598173681386e+01,1.759833903138223477e+01,3.964120546302641657e+01,4.285922202474610998e+01,1.189377892894731659e+01
1.475322326486741531e+01,1.524290583372940056e+01,1.794330342824878954e+01,4.024985366619041827e+01,4.851501530737418477e+01,1.148163314618971498e+01
1.536428765098121296e+01,1.398354728525845658e+01,2.062706563692539774e+01,4.463661522976603635e+01,2.897343223555825986e+01,1.213897671090617969e+01
1.410604092836453027e+01,1.441107303562362851e+01,2.170831541513973661e+01,4.323809863055391389e+01,4.099630057603921784e+01,1.257767410808122399e+01
1.359950489476118562e+01,1.481776166979479292e+01,2.182027382407950356e+01,4.495356189265532976e+01,4.386409053915192402e+01,1.283343999508471533e+01
1.386671204544516378e+01,1.370954637761134265e+01,2.360199175771236213e+01,4.363258464800438219e+01,4.709004648408510718e+01,1.218670217604041284e+01
1.467610355255536447e+01,1.401664493583733062e+01,1.708424252592558901e+01,4.372330726378058330e+01,3.656334034015901580e+01,1.233272969567427602e+01
1.411506533542914887e+01,1.445705341725518522e+01,1.793300676196669485e+01,4.310838575372805082e+01,4.450571614108823582e+01,1.242088073421325234e+01
1.405484114351690472e+01,1.494913565393718891e+01,2.120915370862459426e+01,4.784473513865436445e+01,3.285355957399472260e+01,1.143114912165308539e+01
1.383478792844688599e+01,1.359364455240397795e+01,2.265044819795180331e+01,4.566343505558076288e+01,3.427030359129059178e+01,1.281659625727126972e+01
1.465275669706397998e+01,1.438347239013588741e+01,2.291101642070780287e+01,4.933781747406316498e+01,4.053642144800082292e+01,1.205608696300505756e+01
1.548287870990986903e+01,1.388044942640732060e+01,2.067260374599442230e+01,4.667365701878733830e+01,3.603817823051256397e+01,1.197849760352956139e+01
1.515981913007983195e+01,1.488506971558120107e+01,2.090425135671031498e+01,5.022568114777304515e+01,4.231855312294260330e+01,1.204607553902843620e+01
1.471552008511072884e+01,1.441118316755693840e+01,1.608457757517484055e+01,4.037625485115586343e+01,3.860918822362622649e+01,1.060070399360101945e+01
1.453891113325131990e+01,1.395294021633794657e+01,2.177577973250139109e+01,4.971521316269788571e+01,4.277960431178019007e+01,1.135359883608657228e+01
1.474225992814199593e+01,1.386768777328809676e+01,1.577101623544957931e+01,4.601761164810358196e+01,4.419387268169968053e+01,1.268894951896451317e+01
1.498652189488043440e+01,1.562846139297980130e+01,1.823173094191211874e+01,4.336671563848467770e+01,4.901114042188736164e+01,1.163931658721574891e+01
1.555834127324434490e+01,1.450805062612365504e+01,2.257574257148904451e+01,4.918837137435214402e+01,3.526547736317937165e+01,1.253581707985939531e+01
1.424549559465502391e+01,1.466751574071547637e+01,2.569449117766545854e+01,4.654720275593378886e+01,4.393293674666914939e+01,1.283899650806566939e+01
1.486223119729999453e+01,1.399179955052807500e+01,2.150606974889599243e+01,5.015694331616142421e+01,4.331098604491575799e+01,1.193160146209650208e+01
1.402113266679935677e+01,1.430460781963966532e+01,2.018774165841415780e+01,4.737473546810444702e+01,4.448134150799482711e+01,1.077935347275738565e+01
1.467130192801269573e+01,1.434548490935288001e+01,2.146716584474697953e+01,5.021261675512782574e+01,3.558887033829478952e+01,1.249444728740543553e+01
1.391351890288040494e+01,1.392111991215493028e+01,2.637197709387322675e+01,4.350064773486047898e+01,3.685014879589234482e+01,1.271417490177468146e+01
1.572183992360798577e+01,1.447986755362732758e+01,2.012262632552988961e+01,4.685866630940512323e+01,3.503559513526442259e+01,1.228739243634553802e+01
1.504981584133925132e+01,1.364052325747506345e+01,2.499509591897586347e+01,4.387164793277126051e+01,3.561603189341308706e+01,1.297076330763203700e+01
1.541201992224338468e+01,1.412539225207290272e+01,2.375807388341477733e+01,4.558846670156666647e+01,3.863154216327003354e+01,1.279242589052942236e+01
1.476406023343007945e+01,1.383847319591991543e+01,2.425861310239341506e+01,4.697280799129198670e+01,3.472555642484558547e+01,1.343805971611146433e+01
1.451709389480894252e+01,1.378712530858954288e+01,2.164944585247374675e+01,4.976064762702372946e+01,3.720520630142712548e+01,1.219654048488837361e+01
1.459516119366540998e+01,1.396174990691823048e+01,2.196180629098990877e+01,4.562094266134786835e+01,3.214829142929158223e+01,1.210420452004445657e+01
1.524041331750446915e+01,1.416370145547412562e+01,2.154567185518954986e+01,4.613450447920279629e+01,3.052010998853361201e+01,1.180379424486098472e+01
1.338885015085853780e+01,1.423693303166466961e+01,2.167519279548420386e+01,4.376272936329306162e+01,4.279139996111014455e+01,1.163983290092311407e+01
1.433098667614567212e+01,1.319147111313245624e+01,2.220022212651987559e+01,4.136118229146304515e+01,3.686728191699289425e+01,1.223774453872434442e+01
1.378697546826275655e+01,1.411668699868111432e+01,2.311517156559691344e+01,4.397616897530457436e+01,4.086863495483521547e+01,1.152682452309276506e+01
1.439952298822837129e+01,1.453363920975122880e+01,2.006322373519198976e+01,4.343968618835643269e+01,4.964202402470512965e+01,1.211240304645825816e+01
1.470274092656747378e+01,1.342348876876445374e+01,1.925649576735670365e+01,4.047933017926572319e+01,4.068247472061668191e+01,1.273645998831344883e+01
1.514211561609626244e+01,1.447929476743797217e+01,2.095915942793371300e+01,4.893725977165403407e+01,4.411516689809830893e+01,1.218648110882178948e+01
1.449801435879787448e+01,1.388077689942081783e+01,2.117792293638432355e+01,4.420295661124632147e+01,5.432731629430420384e+01,1.175077385397002239e+01
1.502889375819134976e+01,1.461169136190535944e+01,1.473972949527113663e+01,4.586362974942431947e+01,3.674272451190586253e+01,1.191839737533932109e+01
1.421218646478105008e+01,1.479107217087007697e+01,1.822079134193315397e+01,4.637956704349450376e+01,4.837963314943706905e+01,1.246067078428805175e+01
1.462312721429035456e+01,1.363953548724747478e+01,2.132417861953487659e+01,4.939119226877740232e+01,4.478404498347720164e+01,1.046814173649581825e+01
1.512288593585045149e+01,1.428058495035231523e+01,1.625793978450568389e+01,4.857500004734712462e+01,3.380572522108149514e+01,1.096485321833453064e+01
1.418955818862636775e+01,1.442208169281820673e+01,1.700420242225147049e+01,4.458164184516446227e+01,3.669724632696243560e+01,1.092246331696081185e+01
1.467077054445236506e+01,1.491260581239813909e+01,1.623476399935542247e+01,4.486291714097129102e+01,3.286388521205874014e+01,1.170329791960942423e+01
1.554203423192094569e+01,1.424295239258520240e+01,1.835332485765754384e+01,4.355474710378081227e+01,3.149107474076630808e+01,1.196806551251179584e+01
1.467836066486936630e+01,1.417547922007538119e+01,2.079022058711443321e+01,4.720173775098134428e+01,5.095882678915953790e+01,1.179944653758070672e+01
1.474559096929668200e+01,1.433406887082568915e+01,1.894191327720285756e+01,4.301652582179699635e+01,5.591367560791513824e+01,1.200400597553403692e+01
1.392478683808358575e+01,1.471286561019304528e+01,1.725162989713273376e+01,4.403082737353247467e+01,4.358790176473259947e+01,1.257564679486237580e+01
1.409757881971798454e+01,1.442978687351806144e+01,1.824879521031230212e+01,4.953002997162658261e+01,4.390068848883728236e+01,1.176862299403570411e+01
1.483239433877758451e+01,1.477373280145391021e+01,2.087148125555061640e+01,4.988932284475760071e+01,4.339796092493632784e+01,1.253476946817335502e+01
1.477020858322467944e+01,1.501744312619929644e+01,1.591529284210979256e+01,5.040766832191754787e+01,4.256657432179323308e+01,1.166268831526901906e+01
1.405890327540222806e+01,1.496705740062262713e+01,2.142964345095645129e+01,4.874512210280222746e+01,3.606003553035530018e+01,1.395794102214722443e+01
1.419327654769456615e+01,1.366965297618471453e+01,1.565406542042662252e+01,4.756425759395354902e+01,3.969521123518882177e+01,1.113554028861196343e+01
1.447571251812528459e+01,1.338034679490369427e+01,1.900793116660814164e+01,4.865241625258912705e+01,4.218471416411009045e+01,1.143799626440075912e+01
1.510667582560633804e+01,1.496540602775060513e+01,1.990000537667627611e+01,4.686455454152051914e+01,4.189232951853967535e+01,1.263905201903367725e+01
1.429793768249805552e+01,1.404615079698247904e+01,1.945914146972960523e+01,4.906740670519656078e+01,3.657665172018023014e+01,1.230971525701602332e+01
1.466099259808064481e+01,1.431926342931173757e+01,2.192532846658034984e+01,4.455105587796651889e+01,4.023178231681464467e+01,1.178542007821979176e+01
1.402965524444529777e+01,1.464943618860949037e+01,2.121728581650758372e+01,4.855480347051295809e+01,4.257886556251496302e+01,1.237418467850870130e+01
1.465279801011967287e+01,1.430970200149356941e+01,2.226205261014085224e+01,4.457600764705004082e+01,4.912355722117787593e+01,1.268508210275964387e+01
1.534301966705780629e+01,1.408616629667518616e+01,1.807727126603278833e+01,5.146850542393097783e+01,4.806690630894456717e+01,1.077504567436943184e+01
1.484067189806784626e+01,1.425729249737025661e+01,1.841229626861401414e+01,4.596269796388435225e+01,3.771176057805128323e+01,1.253067369658709218e+01
1.412379998258104052e+01,1.410340419759160113e+01,1.585536299852817876e+01,4.226782287830597085e+01,3.882548694717162618e+01,1.173122022387697427e+01
1.432318880834466057e+01,1.433923613701128552e+01,1.729741600700351967e+01,4.851017219354042709e+01,4.774010879934910889e+01,1.096512775829474862e+01
1.393837338605770171e+01,1.414120372996000086e+01,2.146751799428204066e+01,4.654836586145575694e+01,3.733205107894438868e+01,1.498187661288912587e+01
1.404441680650513291e+01,1.447941453221371333e+01,2.168140215164780216e+01,4.831891798497115786e+01,3.046294402880891994e+01,1.472367767358671564e+01
1.471867448602489681e+01,1.336858647513430576e+01,2.309719210633653574e+01,4.511454637098618292e+01,3.087615159551881661e+01,1.570500991031800986e+01
1.459482533382682945e+01,1.417607014029245427e+01,2.647288672580438629e+01,4.705697066856166799e+01,4.942534699712942370e+01,1.512076331484823655e+01
1.517659574379048415e+01,1.375552481143428096e+01,2.545370209205646717e+01,4.176259857682377685e+01,4.701404141055214581e+01,1.588080860466294020e+01
1.258845817866391492e+01,1.383115566764421978e+01,2.090359618667624630e+01,3.917815822421200522e+01,3.374416536093243479e+01,1.434231152948159860e+01
1.122948179206293062e+01,1.499704948702728302e+01,2.132263866609473624e+01,3.884220695146711222e+01,5.628107855730337405e+01,1.509376950565790665e+01
1.172072829868783828e+01,1.392396135872170504e+01,1.640016025956561307e+01,3.563505023850514419e+01,3.858066617903145357e+01,1.462514685768571709e+01
1.223894078843827415e+01,1.580439375045785688e+01,1.839294760067852508e+01,3.441990190114997006e+01,5.513681325704450842e+01,1.495335379505658402e+01
1.245540269561969104e+01,1.438064492569423081e+01,1.664420283290959190e+01,4.309198904019442011e+01,4.180375545578141327e+01,1.409812424368348616e+01
1.457166445563306567e+01,1.462243038447260801e+01,2.129155166164649415e+01,4.089436048786377853e+01,5.687278990819896762e+01,1.417631373267255412e+01
1.330948684809707139e+01,1.498740786558218296e+01,2.074221015466186913e+01,4.255510837159408766e+01,5.103341810561932590e+01,1.491292105664363454e+01
1.472712988757507091e+01,1.459924398514641553e+01,2.059592477606332039e+01,4.761513382134444328e+01,3.968316102024328984e+01,1.386762705962313902e+01
1.481159085736007697e+01,1.451750959276580666e+01,2.009802386327994839e+01,4.357549413302184860e+01,3.384650315794993958e+01,1.524419630029766282e+01
1.449085986796130321e+01,1.411218316386954541e+01,2.687490419577066092e+01,4.565150336462784963e+01,3.550432222662742276e+01,1.420909787540548308e+01
1.426494364525018987e+01,1.460150607304566250e+01,2.254288173882650881e+01,4.818485772389075805e+01,3.344285010007677528e+01,1.501938922939502064e+01
1.466049495516865164e+01,1.399429805386312609e+01,2.179578934146400826e+01,4.894725747492363865e+01,3.183196822898969813e+01,1.483672943121355559e+01
